table_name,total_rows,analyzed_rows,sampled,column_name,column_dtype,null_count,null_pct,distinct_count,issue_type,issue_count,issue_pct,suggestion,examples,audit_timestamp
fct_avaibility,24452689,10000,true,station_name,String,0,0.0,1495,CASE_DUPLICATES,1,0.0,"","[('place du général de gaulle', ['Place du Général de Gaulle', 'Place Du Général De Gaulle'])]",2025-10-21T22:57:59.280309
fct_avaibility,24452689,10000,true,station_name,String,0,0.0,1495,SPECIAL_CHARACTERS,3821,38.21,"","['Ménilmontant - Pelleport', 'Square Léon']",2025-10-21T22:57:59.280309
