table_name,total_rows,analyzed_rows,sampled,column_name,column_dtype,null_count,null_pct,distinct_count,issue_type,issue_count,issue_pct,suggestion,examples,audit_timestamp
fct_avaibility_part,3877353,10000,true,station_name,String,0,0.0,1455,CASE_DUPLICATES,1,0.0,"","[('place du général de gaulle', ['Place Du Général De Gaulle', 'Place du Général de Gaulle'])]",2025-10-22T19:01:53.919006
fct_avaibility_part,3877353,10000,true,station_name,String,0,0.0,1455,SPECIAL_CHARACTERS,3900,39.0,"","['Jourdan - Stade Charléty', 'Ménilmontant - Père Lachaise']",2025-10-22T19:01:53.919006
