table_name,column_name,data_type,status,null_count,null_pct,distinct_count
dtm_station_distance,origin_station_code,INT64,NOT_LOADED,N/A,N/A,N/A
dtm_station_distance,origin_station_name,String,ERROR,0,0,1568
dtm_station_distance,dest_station_code,INT64,NOT_LOADED,N/A,N/A,N/A
dtm_station_distance,dest_station_name,String,ERROR,0,0,1568
dtm_station_distance,distance_meters,FLOAT64,NOT_LOADED,N/A,N/A,N/A
