table_name,column_name,data_type,status,null_count,null_pct,distinct_count
dtm_station_distance,origin_station_code,Int64,NOT_CHECKED,0,0.0,1583
dtm_station_distance,origin_station_name,String,ERROR,0,0.0,1566
dtm_station_distance,dest_station_code,Int64,NOT_CHECKED,0,0.0,1580
dtm_station_distance,dest_station_name,String,ERROR,0,0.0,1563
dtm_station_distance,distance_meters,Float64,NOT_CHECKED,0,0.0,9981
